id,nodes,version
176010503,5,1
176010504,5,1
176010505,7,1
176010506,57,1
176010507,7,1
176010508,7,1
176010512,7,1
176010514,7,1
176010515,7,1
176010516,7,1
176010517,8,1
176010521,9,1
176010522,5,1
176010523,11,1
176010524,7,1
176010525,15,1
176010526,7,1
176010527,7,1
176010528,5,1
176010529,10,1
176010530,7,1
176010531,7,1
176010532,8,1
176010533,7,1
176010534,7,1
176010535,7,1
176010536,7,1
176010537,8,1
176010538,5,1
176010539,7,1
176010540,13,1
176010541,6,1
176010542,9,1
176010543,7,1
176010545,7,1
176010547,7,1
176010548,5,1
176010549,5,1
176010553,10,1
176010556,7,1
176022758,5,1
176022759,7,1
176022760,5,1
176022761,7,1
176022762,5,1
176022763,5,1
176022764,5,1
176022765,5,1
176022766,5,1
176022767,5,1
176022768,5,1
176022769,7,1
176022770,5,1
176022771,6,1
176022772,5,1
176022773,7,1
176022774,7,1
176022775,5,1
176022776,9,1
176022777,9,1
176022778,7,1
176022779,7,1
176022780,10,1
176022781,9,1
176022782,9,1
176022783,5,1
176022784,5,1
176022785,7,1
176023048,5,1
176023049,5,1
176023050,5,1
176023051,5,1
176023052,5,1
176038888,13,1
176038889,11,1
176038890,2,1
176045718,5,1
176045721,5,1
176075532,5,1
176075533,7,1
176076017,7,1
176076018,5,1
176076019,5,1
176076020,5,1
176076021,5,1
176076022,7,1
176076023,5,1
176130514,7,1
176130516,5,1
176130519,13,1
176130520,7,1
176130521,7,1
176130525,13,1
176130526,5,1
176130527,5,1
176130528,5,1
176130530,7,1
176130531,7,1
176130532,5,1
176130533,5,1
176130534,5,1
176130535,5,1
176130536,5,1
176130537,7,1
176131564,5,1
176131565,5,1
176131566,6,1
176131567,5,1
176131568,5,1
176131569,7,1
176131570,5,1
176165643,5,1
176165644,7,1
176165645,5,1
176165646,5,1
176165647,5,1
176165648,5,1
176165649,7,1
176165650,5,1
176166326,4,1
176166327,9,1
176166328,5,1
176166329,7,1
176166330,5,1
176166331,5,1
176166332,5,1
176166333,5,1
176166334,5,1
176166335,5,1
176167308,5,1
176167309,5,1
176167310,5,1
176167311,5,1
176167312,5,1
176167757,5,1
176167758,5,1
176167759,5,1
176167760,5,1
176167761,5,1
176167762,6,1
176167763,5,1
176167764,5,1
176167765,5,1
176167842,5,1
176167843,5,1
176167844,5,1
176172964,5,1
176172965,5,1
176172966,5,1
176172967,5,1
176172968,5,1
176172969,5,1
176173762,5,1
176173764,5,1
176173768,7,1
176173769,5,1
176173770,5,1
176173771,5,1
176173772,7,1
176173773,5,1
176173774,7,1
176173775,7,1
176173776,9,1
176173777,7,1
176173778,5,1
176173779,5,1
176173780,5,1
176173781,5,1
176173782,5,1
176173783,5,1
176173784,5,1
176173785,7,1
176173796,9,1
176173797,27,1
176173798,11,1
176173799,11,1
176173800,5,1
176173801,8,1
176173989,35,1
176173991,5,1
176173992,5,1
176173993,5,1
176173994,9,1
176173995,5,1
176173996,5,1
176173997,7,1
176173998,5,1
176174843,7,1
176174844,5,1
176174845,5,1
176174846,5,1
176174847,5,1
176174849,5,1
176174850,5,1
176174851,5,1
176174852,5,1
176174853,7,1
176174854,7,1
176174855,5,1
176175238,7,1
176175242,5,1
176175244,5,1
176175245,5,1
176175246,5,1
176175830,7,1
176175832,5,1
176175833,5,1
176175834,7,1
176175835,7,1
176175836,7,1
176175837,7,1
176175839,7,1
176175842,7,1
176175843,7,1
176177980,13,1
176177981,13,1
176178094,4,1
176178096,3,1
176178377,3,1
176178435,13,1
176178436,9,1
176178437,9,1
176178438,8,1
176178439,8,1
176178440,8,1
176178441,5,1
176178442,10,1
176178443,9,1
176178444,7,1
176178445,9,1
176178446,9,1
176178448,9,1
176178449,7,1
176178450,7,1
176178451,7,1
176178452,8,1
176178453,10,1
176178454,5,1
176178456,7,1
176178457,5,1
176179115,17,1
176193788,5,1
176193790,9,1
176193792,7,1
176193793,7,1
176193795,5,1
176193796,9,1
176193797,7,1
176193800,7,1
176193802,11,1
176193804,5,1
176193805,9,1
176193806,7,1
176193808,9,1
176193809,9,1
176193811,13,1
176193812,5,1
176193813,5,1
176193814,7,1
176193815,7,1
176193816,7,1
176193817,9,1
176193818,11,1
176193819,9,1
176193820,9,1
176193822,9,1
176193823,9,1
176193824,9,1
176193825,5,1
176193826,9,1
176193827,5,1
176193828,9,1
176193829,7,1
176193830,9,1
176193831,9,1
176193832,9,1
176193833,11,1
176193834,5,1
176193835,9,1
176193836,5,1
176193837,7,1
176193838,5,1
176193839,9,1
176193840,7,1
176193841,9,1
176193842,9,1
176193843,12,1
176193844,10,1
176193845,7,1
176193846,9,1
176193847,9,1
176193848,9,1
176193849,5,1
176193850,11,1
176193851,13,1
176193852,7,1
176193853,9,1
176193854,7,1
176193855,9,1
176193856,5,1
176193857,5,1
176193858,9,1
176193859,7,1
176193860,11,1
176195839,7,1
176195840,9,1
176195841,7,1
176195843,7,1
176195844,9,1
176195845,9,1
176195846,9,1
176195847,7,1
176195848,13,1
176195849,10,1
176195850,7,1
176195851,10,1
176195852,7,1
176195853,9,1
176195854,9,1
176195855,8,1
176195856,7,1
176195857,7,1
176195858,7,1
176195859,7,1
176195860,7,1
176195861,8,1
176195862,10,1
176195863,7,1
176195864,7,1
176195865,7,1
176195866,13,1
176195867,9,1
176195868,9,1
176195869,9,1
176195870,9,1
176195871,9,1
176195872,8,1
176195873,10,1
176195874,7,1
176195875,13,1
176195876,7,1
176195877,9,1
176195878,5,1
176195879,7,1
176195880,7,1
176195881,13,1
176195882,7,1
176195883,7,1
176195884,7,1
176195885,7,1
176195886,9,1
176195887,9,1
176200413,6,1
176200414,5,1
176200415,7,1
176200416,5,1
176200417,6,1
176200418,5,1
176200419,5,1
176200420,5,1
176200421,6,1
176200422,9,1
176200423,13,1
176200424,9,1
176200425,7,1
176200426,5,1
176200427,5,1
176200428,5,1
176200429,17,1
176200430,6,1
176200431,5,1
176200432,9,1
176200433,5,1
176200434,11,1
176200435,7,1
176200436,5,1
176200437,4,1
176200438,7,1
176200439,6,1
176205059,9,1
176205060,9,1
176205061,11,1
176205062,13,1
176205063,7,1
176205064,7,1
176205065,13,1
176205066,9,1
176205067,11,1
176205068,5,1
176206691,11,1
176206692,11,1
176206693,5,1
176206694,9,1
176206695,5,1
176206696,5,1
176206697,9,1
176206699,6,1
176206700,5,1
176206701,7,1
176206702,9,1
176206703,5,1
176206705,38,1
176206707,9,1
176206708,7,1
176206709,9,1
176206710,11,1
176206711,11,1
176206712,13,1
176206713,9,1
176206714,9,1
176206715,9,1
176206716,5,1
176206717,5,1
176206719,17,1
176206720,8,1
176206721,5,1
176206723,13,1
176206724,13,1
176206725,5,1
176210279,5,1
176210280,9,1
176210281,5,1
176259043,9,1
176259044,25,1
176302535,9,1
176302536,7,1
176302537,9,1
176302538,9,1
176302539,7,1
176302540,9,1
176302541,7,1
176302542,9,1
176302543,7,1
176302544,7,1
176302545,7,1
176302546,5,1
176302547,7,1
176302548,5,1
176302550,5,1
176302551,5,1
176302552,7,1
176302553,9,1
176302554,5,1
176302555,5,1
176302556,5,1
176302557,7,1
176302558,9,1
176302559,5,1
176302560,7,1
176302561,9,1
176302562,5,1
176302563,7,1
176302564,7,1
176302566,7,1
176302568,9,1
176302569,5,1
176302570,7,1
176302571,5,1
176302572,7,1
176302573,5,1
176302574,5,1
176302575,7,1
176302576,5,1
176302577,7,1
176302578,7,1
176302579,9,1
176302580,7,1
176302581,7,1
176302582,7,1
176302583,5,1
176302584,11,1
176302585,7,1
176302586,5,1
176302591,5,1
176302592,9,1
176302593,7,1
176302594,5,1
176302595,7,1
176302599,9,1
176302600,5,1
176318969,5,1
176318970,5,1
176318971,5,1
176318972,5,1
176318973,5,1
176318974,5,1
176318975,5,1
176318976,5,1
176318978,6,1
176318979,5,1
176318981,5,1
176318982,5,1
176318983,5,1
176318984,5,1
176318986,5,1
176318987,5,1
176318988,5,1
176318989,6,1
176318991,5,1
176318993,5,1
176321015,5,1
176321016,2,1
176321017,7,1
176321018,7,1
176321019,7,1
176321020,2,1
176321021,6,1
176321022,5,1
176321023,2,1
176321024,7,1
176321025,7,1
176321026,6,1
176321027,5,1
176321028,6,1
176321029,5,1
176321030,7,1
176321031,6,1
176321032,7,1
176321033,5,1
176321034,7,1
176321035,7,1
176321036,7,1
176321037,6,1
176322148,5,1
176322149,5,1
176322150,5,1
176322151,5,1
176322152,5,1
176322153,5,1
176322154,5,1
176322155,5,1
176322156,5,1
176322157,5,1
176322486,5,1
176323698,2,1
176323700,5,1
176323701,5,1
176325211,7,1
176325212,7,1
176325213,7,1
176339693,7,1
176339694,5,1
176339695,5,1
176339696,11,1
176339697,9,1
176339698,5,1
176339699,5,1
176339700,5,1
176339701,7,1
176339702,9,1
176339703,13,1
176339704,9,1
176339705,7,1
176339706,7,1
176339707,7,1
176339708,11,1
176339709,7,1
176339710,9,1
176339711,7,1
176339712,7,1
176339713,5,1
176339714,5,1
176339715,9,1
176339716,7,1
176339717,9,1
176339718,9,1
176339719,9,1
176339720,7,1
176339721,11,1
176339722,7,1
176339723,7,1
176339724,5,1
176339725,7,1
176339726,11,1
176339727,15,1
176339728,7,1
176339729,7,1
176339730,9,1
176339731,7,1
176339732,5,1
176342185,11,1
176342188,5,1
176342189,5,1
176342190,7,1
176342191,11,1
176342192,9,1
176342194,9,1
176342195,11,1
176342197,9,1
176342198,5,1
176342200,5,1
176342201,8,1
176342202,11,1
176342204,9,1
176342205,7,1
176342206,7,1
176342210,7,1
176358406,6,1
176358407,27,1
176394181,2,1
176477922,5,1
176477923,5,1
176477924,2,1
176477925,2,1
176477926,6,1
176477927,8,1
176477928,13,1
176480650,2,1
176480651,2,1
176480652,2,1
176482031,7,1
176482032,7,1
176482033,7,1
176482034,2,1
176482035,2,1
176482036,7,1
176482037,7,1
176482038,5,1
176482039,7,1
176482040,7,1
176482041,7,1
176482042,7,1
176482043,6,1
176482044,7,1
176482045,7,1
176482046,7,1
176482048,7,1
176482049,7,1
176482050,7,1
176482051,7,1
176482052,7,1
176482053,2,1
176482054,7,1
176482055,7,1
176482056,7,1
176482057,7,1
176482058,8,1
176482059,11,1
176482060,5,1
176482061,5,1
176482062,7,1
176482952,5,1
176482953,7,1
176482954,7,1
176482955,8,1
176482956,7,1
176482957,7,1
176482958,7,1
176482959,5,1
176482960,7,1
176482961,10,1
176482962,5,1
176482963,7,1
176482964,7,1
176482965,7,1
176482966,8,1
176482967,5,1
176482968,9,1
176482969,7,1
176482970,7,1
176482971,7,1
176484777,2,1
176486643,7,1
176486644,19,1
176486645,7,1
176486646,5,1
176486647,7,1
176486648,6,1
176486649,5,1
176488461,2,1
176488462,9,1
176488463,27,1
176488464,9,1
176488465,2,1
176488466,2,1
176488467,15,1
176488468,5,1
176488469,8,1
176491451,2,1
176491752,4,1
176491753,5,1
176491754,5,1
176493193,7,1
176493195,5,1
176493196,2,1
176493198,2,1
176493199,8,1
176493200,7,1
176493201,7,1
176493202,9,1
176493203,2,1
176493204,7,1
176493205,7,1
176493206,2,1
176493207,2,1
176494086,25,1
176494087,3,1
176494088,5,1
176494089,9,1
176495676,7,1
176495677,7,1
176495678,5,1
176495679,5,1
176495680,2,1
176495681,2,1
176495682,2,1
176496583,5,1
176496585,5,1
176496586,2,1
176496587,2,1
176496588,2,1
176496589,2,1
176496590,2,1
176496591,11,1
176504592,7,1
176504593,7,1
176504594,7,1
176504595,5,1
176504596,7,1
176504597,7,1
176504598,8,1
176504599,2,1
176504600,7,1
176504601,6,1
176504602,7,1
176504603,7,1
176504604,7,1
176504605,5,1
176504606,14,1
176505409,7,1
176505410,9,1
176505411,7,1
176505412,11,1
176505413,9,1
176505414,5,1
176505415,9,1
176505416,7,1
176505418,12,1
176505419,7,1
176505420,7,1
176505421,7,1
176505422,7,1
176505424,7,1
176505425,7,1
176505426,7,1
176505427,5,1
176505428,7,1
176505429,11,1
176505430,9,1
176505431,9,1
176505432,7,1
176505433,11,1
176505434,11,1
176505435,5,1
176505436,5,1
176505437,7,1
176505438,5,1
176505439,9,1
176505440,5,1
176505441,7,1
176505442,9,1
176505443,9,1
176505444,7,1
176505445,8,1
176505446,5,1
176505447,5,1
176505448,5,1
176505449,5,1
176505450,7,1
176505451,9,1
176505452,5,1
176505454,15,1
176505455,8,1
176509612,5,1
176509613,6,1
176509614,5,1
176509615,9,1
176509616,9,1
176509618,5,1
176509619,7,1
176510359,5,1
176510360,9,1
176510361,5,1
176510362,5,1
176510363,9,1
176510364,9,1
176510365,9,1
176510367,5,1
176510368,7,1
176510370,5,1
176510375,9,1
176510377,7,1
176510379,6,1
176510380,5,1
176513791,9,1
176513792,9,1
176513793,9,1
176513794,9,1
176513795,7,1
176513796,7,1
176513797,5,1
176513798,7,1
176513799,7,1
176513801,5,1
176513802,9,1
176513803,7,1
176513804,5,1
176513805,7,1
176513806,7,1
176513807,7,1
176513808,9,1
176513809,11,1
176513810,7,1
176513811,7,1
176513812,5,1
176513813,5,1
176513815,7,1
176513816,5,1
176513818,9,1
176513819,9,1
176513822,9,1
176513824,9,1
176513826,7,1
176513827,5,1
176513828,11,1
176513830,7,1
176513831,9,1
176513832,9,1
176513834,13,1
176513836,9,1
176513839,9,1
176513840,9,1
176513841,9,1
176513842,9,1
176513843,5,1
176513844,7,1
176513845,7,1
176513846,7,1
176513847,7,1
176513848,7,1
176513849,5,1
176513850,7,1
176513851,7,1
176513852,5,1
176513853,5,1
176513854,9,1
176513855,7,1
176513856,9,1
176640986,5,1
176640987,5,1
176640988,9,1
176640989,8,1
176640990,5,1
176640991,5,1
176640992,7,1
176640993,9,1
176640994,9,1
176642109,2,1
176642110,2,1
176644575,2,1
176644576,7,1
176644577,2,1
176644578,7,1
176644579,6,1
176644580,2,1
176644582,2,1
176646706,7,1
176646707,16,1
176646708,2,1
176646710,3,1
176646715,2,1
176646717,17,1
176646719,11,1
176646720,2,1
176646721,2,1
176646726,5,1
176646729,13,1
176652002,5,1
176652003,5,1
176652004,5,1
176653065,5,1
176653068,5,1
176653069,5,1
176653070,2,1
176653071,2,1
176653072,5,1
176654184,5,1
176654185,5,1
176654186,5,1
176654187,5,1
176654188,2,1
176654189,5,1
176654190,5,1
176654191,7,1
176654192,5,1
176654194,7,1
176654200,7,1
176654201,5,1
176654202,5,1
176655750,5,1
176655751,5,1
176655752,5,1
176655753,5,1
176655754,5,1
176655755,5,1
176655756,5,1
176656539,7,1
176656541,2,1
176656542,11,1
176656543,5,1
176656544,2,1
176688688,2,1
176772090,7,1
176772091,7,1
176772094,7,1
176772095,7,1
176772097,7,1
176772098,7,1
176772099,7,1
176772100,7,1
176772101,7,1
176772102,8,1
176772103,8,1
176772104,7,1
176773870,7,1
176773873,7,1
176773875,7,1
176773877,7,1
176773878,9,1
176773881,7,1
176773883,5,1
176773886,5,1
176773887,7,1
176773888,9,1
176773890,5,1
176774204,7,1
176778425,5,1
176778428,9,1
176780429,11,1
176780430,2,1
176781666,5,1
176781671,9,1
176781673,7,1
176781676,10,1
176781677,5,1
176783888,2,1
176783889,5,1
176783890,5,1
176786360,5,1
176786362,7,1
176786363,20,1
176786364,5,1
176786365,16,1
176786366,5,1
176786367,13,1
176786368,6,1
176786369,6,1
176786370,5,1
176786371,7,1
176786372,5,1
176786373,13,1
176788233,15,1
176788234,12,1
176788235,13,1
176789684,7,1
176789685,5,1
176789686,13,1
176789687,5,1
176789688,7,1
176789689,9,1
176794570,5,1
176794571,5,1
176794572,7,1
176794573,6,1
176794574,7,1
176794575,5,1
176794576,8,1
176794577,5,1
176794578,5,1
176794579,11,1
176794580,6,1
176794581,7,1
176794582,8,1
176794583,5,1
176794584,5,1
176794585,9,1
176794586,5,1
176794587,7,1
176794588,5,1
176794589,5,1
176794590,7,1
176794591,7,1
176794592,5,1
176794593,5,1
176794594,5,1
176794595,5,1
176794596,5,1
176794597,7,1
176794598,9,1
176796640,7,1
176796641,5,1
176796642,5,1
176796643,7,1
176796644,7,1
176796645,5,1
176796646,9,1
176796647,9,1
176796648,5,1
176796649,7,1
176796650,7,1
176796651,7,1
176797228,7,1
176797229,9,1
176797230,7,1
176797231,7,1
176797232,7,1
176797233,7,1
176821640,5,1
176821643,45,1
176821647,2,1
176821652,5,1
176946241,7,1
176946245,7,1
176946247,7,1
176946248,6,1
176946249,9,1
176946250,7,1
176946251,7,1
176948826,6,1
176948827,5,1
176948828,5,1
176948829,5,1
176948830,7,1
176952074,2,1
176952076,2,1
176952077,2,1
176952078,2,1
176954413,18,1
176954414,7,1
176954415,7,1
176954416,7,1
176954418,7,1
176954420,5,1
176954421,7,1
176954424,2,1
176954425,6,1
176954426,7,1
176954427,9,1
176954428,7,1
176954429,6,1
176954430,7,1
176956019,2,1
176956020,2,1
176956021,7,1
176956023,7,1
176956029,2,1
176956032,7,1
176956034,7,1
176956036,7,1
176956039,7,1
176956046,2,1
176956048,7,1
176956049,2,1
176956050,7,1
176957752,9,1
176957753,2,1
176957754,10,1
176957757,7,1
176957759,7,1
176957761,7,1
176963026,5,1
176963028,7,1
176963029,2,1
176963033,7,1
176963037,7,1
176963040,7,1
176963042,7,1
176963049,5,1
176963051,2,1
176963052,7,1
176963053,7,1
176963055,7,1
176966044,7,1
176966049,7,1
176966052,10,1
176966054,6,1
176966056,7,1
176966062,7,1
176966065,7,1
176966067,8,1
176966068,5,1
176966070,7,1
176966075,7,1
176966077,7,1
176966078,5,1
176966080,7,1
176966081,7,1
176966082,7,1
176967310,5,1
176967312,5,1
176967980,5,1
176967981,7,1
176967982,5,1
176967983,9,1
176967984,9,1
176967985,5,1
176967986,7,1
176967987,7,1
176967988,5,1
176967989,7,1
176967990,6,1
176967991,7,1
176968141,3,1
176973562,5,1
176973564,7,1
176973567,5,1
176973568,2,1
176973569,8,1
176973570,5,1
176973571,2,1
176973573,9,1
176973575,8,1
176973577,5,1
176973578,2,1
176973579,7,1
176973580,6,1
176973582,5,1
176973583,5,1
176973585,2,1
176973586,5,1
176973589,5,1
176973590,2,1
176976385,2,1
176976386,5,1
176977965,2,1
176977966,2,1
176977967,2,1
176977968,2,1
176977969,2,1
176977970,2,1
176978716,7,1
176978717,7,1
176978718,7,1
176978719,11,1
176978720,2,1
176978721,2,1
176978722,8,1
176979180,7,1
176979181,7,1
176979183,5,1
176979185,7,1
176979186,2,1
176979187,7,1
176979188,7,1
176979189,7,1
176979190,7,1
176979191,7,1
176979192,7,1
176979193,7,1
176980021,6,1
176980023,6,1
176989203,7,1
176989204,5,1
176989205,5,1
176989206,5,1
176989207,7,1
176989208,9,1
176989209,5,1
176989210,5,1
176989211,5,1
176989212,5,1
176989213,5,1
176989214,13,1
176989216,7,1
176989217,5,1
177117928,5,1
177117929,5,1
177117930,9,1
177117935,8,1
177117937,7,1
177117940,9,1
177117942,5,1
177117943,5,1
177117945,9,1
177117947,9,1
177117949,5,1
177117950,9,1
177117952,5,1
177117953,13,1
177117956,9,1
177117959,9,1
177117960,5,1
177117965,7,1
177117966,5,1
177117968,5,1
177117969,5,1
177117971,5,1
177117973,5,1
177117975,5,1
177117976,7,1
177143280,5,1
177143281,5,1
177143282,5,1
177143283,5,1
177143284,10,1
177143285,5,1
177143286,9,1
177176354,5,1
177176355,5,1
177176357,5,1
177176359,9,1
177176360,5,1
177176361,7,1
177176362,5,1
177176365,5,1
177176366,5,1
177176367,9,1
177176368,9,1
177176369,7,1
177176370,5,1
177176371,5,1
177176372,9,1
177176373,7,1
177176374,5,1
177176375,5,1
177176376,9,1
177176377,5,1
177176378,9,1
177176379,7,1
177176380,5,1
177176381,5,1
177176382,7,1
177176383,7,1
177176384,5,1
177176385,7,1
177176386,9,1
177176387,7,1
177176388,9,1
177176389,7,1
177176390,5,1
177177368,7,1
177183460,14,1
177183461,5,1
177183462,14,1
177183463,10,1
177183464,9,1
177183466,5,1
177183467,10,1
177183469,5,1
177183470,8,1
177183471,7,1
177183472,22,1
177183473,32,1
177183474,2,1
177183475,3,1
177183476,18,1
177183477,20,1
177183478,4,1
177183479,6,1
177184265,5,1
177184266,5,1
177184267,4,1
177184268,5,1
177184269,8,1
177184270,21,1
177184271,2,1
177184272,2,1
177184273,2,1
177184274,5,1
177184275,5,1
177184276,5,1
177184277,5,1
177184278,7,1
177184279,5,1
177186531,3,1
177209563,2,1
177212603,2,1
177279908,1,1
177279909,7,1
177279937,2,1
177281791,13,1
177281793,22,1
177281798,5,1
177281799,6,1
177281800,31,1
177281801,7,1
177283305,2,1
177283307,4,1
177283309,3,1
177295649,9,1
177295653,11,1
177295656,7,1
177295658,7,1
177295661,9,1
177295663,7,1
177295666,5,1
177295668,9,1
177295670,7,1
177295672,9,1
177295674,11,1
177295678,7,1
177295680,9,1
177295683,5,1
177295684,7,1
177295687,7,1
177295689,11,1
177295694,5,1
177295695,7,1
177295696,8,1
177295698,9,1
177295701,5,1
177295705,7,1
177295706,7,1
177295707,7,1
177295709,6,1
177295715,12,1
177295717,5,1
177295718,9,1
177295719,5,1
177295725,7,1
177295727,7,1
177295729,7,1
177300029,5,1
177300032,9,1
177300034,11,1
177300037,8,1
177300039,5,1
177300042,7,1
177300044,7,1
177300046,9,1
177300049,10,1
177300051,7,1
177300054,9,1
177300056,10,1
177300059,10,1
177300061,7,1
177300063,7,1
177300067,7,1
177300068,5,1
177300071,10,1
177300073,5,1
177300077,5,1
177300078,7,1
177300080,9,1
177300082,5,1
177300088,5,1
177300089,7,1
177300090,5,1
177300091,7,1
177300093,5,1
177300100,5,1
177300101,7,1
177300102,5,1
177300103,12,1
177300110,7,1
177300112,5,1
177300113,7,1
177300114,5,1
177300119,5,1
177300121,7,1
177300123,7,1
177300124,7,1
177300125,7,1
177300130,7,1
177300133,13,1
177300135,5,1
177300136,5,1
177300139,13,1
177300142,7,1
177300144,5,1
177300146,10,1
177303025,5,1
177303026,7,1
177303027,5,1
177303028,5,1
177303029,5,1
177303030,5,1
177303031,5,1
177303032,5,1
177303033,5,1
177303034,5,1
177303035,5,1
177303036,7,1
177303037,5,1
177303038,5,1
177303039,5,1
177303040,5,1
177303041,5,1
177303042,5,1
177303043,5,1
177303044,5,1
177303045,5,1
177303046,5,1
177303047,7,1
177303048,5,1
177303049,7,1
177303050,5,1
177303051,6,1
177303052,5,1
177303723,5,1
177303724,5,1
177303725,5,1
177303726,5,1
177303727,5,1
177303728,5,1
177303729,5,1
177303730,7,1
177303731,5,1
177306010,2,1
177306011,5,1
177306012,5,1
177306013,9,1
177306014,5,1
177306015,2,1
177306018,2,1
177306020,15,1
177306023,5,1
177309015,2,1
177309016,2,1
177309017,2,1
177309018,2,1
177309019,2,1
177309020,2,1
177309021,5,1
177311784,5,1
177311786,5,1
177311794,11,1
177311796,5,1
177311799,7,1
177311801,5,1
177311813,5,1
177311817,5,1
177311819,6,1
177311820,11,1
177311826,7,1
177311830,5,1
177311834,9,1
177311836,7,1
177311839,5,1
177311841,7,1
177311845,5,1
177311847,5,1
177311849,5,1
177311852,7,1
177311853,5,1
177311854,5,1
177311855,5,1
177311856,11,1
177311862,5,1
177311864,5,1
177311866,7,1
177311867,5,1
177311878,5,1
177311881,7,1
177311883,9,1
177311886,5,1
177311888,5,1
177311889,5,1
177311891,5,1
177311893,7,1
177311897,5,1
177311900,7,1
177311903,5,1
177311904,5,1
177311905,5,1
177311907,7,1
177311912,5,1
177311913,7,1
177311914,7,1
177311915,5,1
177311920,6,1
177311922,5,1
177311924,5,1
177311926,5,1
177311928,7,1
177311934,5,1
177311936,6,1
177311938,5,1
177311940,5,1
177311941,5,1
177311943,5,1
177311945,7,1
177311947,5,1
177311949,10,1
177311951,5,1
177311952,5,1
177311954,5,1
177311956,5,1
177311958,7,1
177311962,5,1
177313965,5,1
177313966,5,1
177317107,13,1
177317110,7,1
177317112,2,1
177317113,7,1
177317114,7,1
177317115,3,1
177317116,6,1
177317117,5,1
177317118,7,1
177317119,5,1
177317120,7,1
177318372,5,1
177318375,4,1
177320450,5,1
177320451,5,1
177320452,5,1
177320454,5,1
177322320,7,1
177322321,8,1
177322322,5,1
177322323,5,1
177322324,5,1
177322325,5,1
177322326,5,1
177322327,7,1
177322328,5,1
177322330,2,1
177322331,5,1
177322332,5,1
177322333,7,1
177322334,5,1
177322335,5,1
177322336,7,1
177322490,5,1
177322491,5,1
177325020,7,1
177325022,9,1
177325024,9,1
177325027,29,1
177325028,9,1
177325029,7,1
177325030,4,1
177325031,7,1
177325032,11,1
177337064,7,1
177337065,5,1
177337066,5,1
177337067,5,1
177337068,9,1
177337069,5,1
177337070,7,1
177337075,9,1
177337077,7,1
177337078,9,1
177337079,5,1
177337080,5,1
177337083,5,1
177337084,5,1
177337085,5,1
177337086,5,1
177337087,7,1
177337089,9,1
177337090,5,1
177337091,5,1
177337092,5,1
177337093,5,1
177337094,9,1
177337095,5,1
177337096,7,1
177337097,7,1
177337098,7,1
177337099,7,1
177337100,5,1
177337102,5,1
177337103,7,1
177337107,5,1
177337108,5,1
177337109,7,1
177337111,5,1
177337115,9,1
177337116,5,1
177337117,8,1
177337119,5,1
177337121,7,1
177337126,5,1
177337127,7,1
177337128,5,1
177337130,5,1
177337131,5,1
177337135,5,1
177337136,9,1
177337137,7,1
177337139,7,1
177337144,7,1
177337145,7,1
177337146,8,1
177337147,5,1
177337150,10,1
177337156,9,1
177337157,7,1
177337158,5,1
177337159,7,1
177337164,7,1
177337165,5,1
177337166,9,1
177337168,7,1
177337170,9,1
177337174,7,1
177337175,9,1
177337176,12,1
177337177,7,1
177337178,5,1
177337179,5,1
177337180,7,1
177337181,5,1
177337182,8,1
177337183,5,1
177337184,7,1
177337185,5,1
177337187,7,1
177337190,7,1
177337191,7,1
177337192,7,1
177337193,5,1
177337194,7,1
177337195,7,1
177337196,7,1
177337197,7,1
177337198,5,1
177337199,7,1
177337200,5,1
177337201,6,1
177337202,5,1
177337203,9,1
177337204,9,1
177337205,7,1
177337206,9,1
177337207,5,1
177337208,9,1
177337209,7,1
177337211,7,1
177337212,7,1
177337214,7,1
177337218,5,1
177337219,5,1
177337220,5,1
177337221,5,1
177337222,7,1
177337223,6,1
177337224,5,1
177337225,7,1
177337226,7,1
177337227,5,1
177337228,7,1
177337229,5,1
177337230,7,1
177337231,7,1
177337232,9,1
177337233,7,1
177337234,7,1
177337235,9,1
177337236,7,1
177337237,9,1
177337239,8,1
177337240,5,1
177338231,5,1
177338234,5,1
177338241,2,1
177338243,2,1
177338246,2,1
177338249,5,1
177338253,5,1
177338255,2,1
177338259,5,1
177338264,9,1
177338268,9,1
177339354,5,1
177339356,5,1
177339357,5,1
177339358,5,1
177339360,5,1
177339363,7,1
177339365,5,1
177339367,6,1
177339369,9,1
177339371,9,1
177339372,5,1
177339373,5,1
177339375,5,1
177339381,7,1
177339382,7,1
177339383,5,1
177341031,2,1
177341032,2,1
177341033,2,1
177345933,5,1
177345936,5,1
177345939,5,1
177345942,2,1
177345946,5,1
177345950,5,1
177345954,5,1
177345956,5,1
177345957,5,1
177351258,5,1
177351260,5,1
177351262,5,1
177351268,5,1
177351269,2,1
177351270,5,1
177351272,6,1
177351274,7,1
177351283,5,1
177351284,7,1
177351286,5,1
177351288,7,1
177351293,5,1
177352020,3,1
177353664,11,1
177359532,11,1
177360675,8,1
177428246,7,1
177429419,2,1
177429420,2,1
177429421,3,1
177431315,8,1
177484414,5,1
177484416,5,1
177484421,2,1
177484422,2,1
177484423,7,1
177484424,7,1
177484425,2,1
177484426,2,1
177484427,6,1
177484428,2,1
177484430,9,1
177484431,2,1
177484432,7,1
177484433,5,1
177484434,6,1
177484436,6,1
177484437,10,1
177484438,5,1
177484440,2,1
177484441,6,1
177488872,2,1
177488874,2,1
177488875,2,1
177488877,2,1
177494428,2,1
177494430,2,1
177494431,2,1
177494432,2,1
177494433,2,1
177497379,7,1
177497381,5,1
